sale_type,property_type,address,city,state,zip,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,cost_per_square_foot,payment_hoa,status,next_open_house_start_time,next_open_house_end_time,url,source,mls,latitude,longitude,time_commute_joe,time_commute_kira,time_downtown,time_hiking,time_airport,time_commute,payment_loan,payment_pmi,payment_taxes,payment_maint,payment_hoi,payment_total,beds_score,baths_score,payment_score,square_feet_score,time_commute_score,time_downtown_score,time_hiking_score,time_airport_score,total_score
MLS Listing,Single Family Residential,608 S 148th St,Burien,WA,98168,419950,4,2,Burien,1710,9575,1954,113,246,0,Active,NA,NA,http://www.redfin.com/WA/Burien/608-S-148th-St-98168/home/193305,NWMLS,1467562,47.4704341,-122.325677,15.05,9.666666667,19.78333333,30.53333333,5.95,15.05,1713.296131,154.1458333,437.4479167,349.9583333,104.9875,2759.835714,2,1,0.183,2,3.798,0.939,0.419,0.5,10.839
MLS Listing,Condo/Co-op,1515 12th Ave S #102,Seattle,WA,98144,385000,2,1.75,Beacon Hill,1063,0,1983,114,362,331,Active,NA,NA,http://www.redfin.com/WA/Seattle/1515-12th-Ave-S-98144/unit-102/home/53967,NWMLS,1465567,47.5895401,-122.3176511,25.4,19.75,10.9,27.88333333,19.41666667,25.4,1551.437232,139.5833333,401.0416667,320.8333333,96.25,2840.145565,1,0.854,0.082,2,2.375,1,0.454,0.5,8.265
MLS Listing,Condo/Co-op,27004 47th Ave S #203,Kent,WA,98032,225000,2,1.75,West Hill,1166,194990,1983,114,193,336,Active,NA,NA,http://www.redfin.com/WA/Kent/27004-47th-Ave-S-98032/unit-203/home/166922333,NWMLS,1466000,47.3595492,-122.2745139,21.78333333,18.58333333,26.43333333,35.93333333,15.78333333,21.78333333,810.4522853,0,234.375,187.5,56.25,1624.577285,1,0.854,3.565,2,2.982,0.682,0.328,0.5,11.911
MLS Listing,Single Family Residential,13514 35th Ave S,Tukwila,WA,98168,395000,4,1,Tukwila,1318,6000,1944,114,300,0,Active,NA,NA,http://www.redfin.com/WA/Tukwila/13514-35th-Ave-S-98168/home/190817,NWMLS,1463137,47.482027,-122.2876531,18.61666667,9.883333333,18.55,30.75,8.933333333,18.61666667,1597.748791,143.75,411.4583333,329.1666667,98.75,2580.873791,2,0,0.54,2,3.431,0.966,0.416,0.5,9.853
MLS Listing,Condo/Co-op,4404 146th Pl NE Unit N17,Bellevue,WA,98007,307000,1,1,Microsoft,833,425059,1980,115,369,384,Active,NA,NA,http://www.redfin.com/WA/Bellevue/4404-146th-Pl-NE-98007/unit-N17/home/8092,NWMLS,1464413,47.6499813,-122.1448161,21.71666667,26.56666667,18.5,26.81666667,26.91666667,26.56666667,1190.20707,107.0833333,319.7916667,255.8333333,76.75,2333.665404,0,0,1.268,1.256,2.167,0.967,0.465,0.464,6.587
MLS Listing,Condo/Co-op,420 3rd Ave S #4,Edmonds,WA,98020,315000,1,1,Downtown Edmonds,741,14300,1990,115,425,201,Active,NA,NA,http://www.redfin.com/WA/Edmonds/420-3rd-Ave-S-98020/unit-4/home/2866162,NWMLS,1465098,47.806826,-122.3809092,41.68333333,38.4,24.76666667,47.3,38.05,41.68333333,1227.256318,110.4166667,328.125,262.5,78.75,2208.047984,0,0,1.703,0.553,0.088,0.761,0.114,0.288,3.507
MLS Listing,Single Family Residential,11216 59th Ave S,Seattle,WA,98178,279000,2,1,Skyway,630,8375,1920,116,443,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/11216-59th-Ave-S-98178/home/196312,NWMLS,1457597,47.4997276,-122.2593076,13.45,10.71666667,15.98333333,30.55,13.6,13.45,1060.534705,95.41666667,290.625,232.5,69.75,1748.826371,1,0,3.25,0.028,3.905,0.997,0.419,0.5,10.099
MLS Listing,Condo/Co-op,707 N 130th St Unit B204,Seattle,WA,98133,299000,2,1,Bitter Lake,768,0,1987,121,389,395,Active,NA,NA,http://www.redfin.com/WA/Seattle/707-N-130th-St-98133/unit-B204/home/9134,NWMLS,1463267,47.7230436,-122.3498511,31.28333333,28,14.38333333,36.91666667,27.66666667,31.28333333,1153.157823,103.75,311.4583333,249.1666667,74.75,2287.282823,1,0,1.426,0.751,1.334,1,0.31,0.456,6.277
MLS Listing,Single Family Residential,13611 1st Ave SW,Burien,WA,98166,449500,4,2.5,Burien,2600,8775,1943,122,173,0,Active,NA,NA,http://www.redfin.com/WA/Burien/13611-1st-Ave-SW-98166/home/183880,NWMLS,1462208,47.4809268,-122.3354618,17.36666667,11.98333333,19.76666667,32.85,8.266666667,17.36666667,1850.146788,166.4583333,468.2291667,374.5833333,112.375,2971.792622,2,1,0.003,2,3.578,0.939,0.383,0.5,10.403
MLS Listing,Single Family Residential,8412 12th Ave S,Seattle,WA,98108,424999,2,1,South Park,1090,5880,1945,123,390,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/8412-12th-Ave-S-98108/home/477199,NWMLS,1461950,47.5276994,-122.3173175,18.31666667,12.93333333,15.3,33.65,12.33333333,18.31666667,1736.678837,156.2495833,442.7072917,354.1658333,106.24975,2796.051296,1,0,0.133,2,3.468,1,0.37,0.5,8.471
MLS Listing,Condo/Co-op,19855 25th Ave NE #308,Shoreline,WA,98155,248000,1,1,Ballinger,715,134516,1983,123,347,330,Active,NA,NA,http://www.redfin.com/WA/Shoreline/19855-25th-Ave-NE-98155/unit-308/home/828,NWMLS,1458688,47.7734853,-122.3045619,35.71666667,32.43333333,18.81666667,41.35,32.08333333,35.71666667,916.9688713,0,258.3333333,206.6666667,62,1773.968871,0,0,3.179,0.381,0.655,0.961,0.224,0.396,5.796
MLS Listing,Condo/Co-op,4152 Providence Point Dr SE #107,Issaquah,WA,98029,289900,1,1.5,Providence Point,1100,0,1985,125,264,691,Active,NA,NA,http://www.redfin.com/WA/Issaquah/4152-Providence-Point-Dr-SE-98029/unit-107/home/69255,NWMLS,1460446,47.5719845,-122.0445328,25.08333333,29.93333333,26.51666667,17.26666667,30.3,29.93333333,1111.014304,99.95833333,301.9791667,241.5833333,72.475,2518.010138,0,0.5,0.703,2,1.567,0.678,0.5,0.423,6.371
MLS Listing,Single Family Residential,24262 183rd Ave SE,Covington,WA,98042,389000,3,1.75,Covington,1853,10874,1966,125,210,0,Active,NA,NA,http://www.redfin.com/WA/Covington/24262-183rd-Ave-SE-98042/home/394204,NWMLS,1460223,47.383795,-122.0974064,24.63333333,24.26666667,38.81666667,20.56666667,29.58333333,24.63333333,1569.961855,141.25,405.2083333,324.1666667,97.25,2537.836855,2,0.854,0.65,2,2.509,0.101,0.5,0.432,9.046
MLS Listing,Condo/Co-op,668 S Lane St #713,Seattle,WA,98104,388000,1,1,International District,657,14400,2002,125,591,384,Active,NA,NA,http://www.redfin.com/WA/Seattle/668-S-Lane-St-98104/unit-713/home/8188837,NWMLS,1444093,47.5969277,-122.324136,25.31666667,19.66666667,8.333333333,28.06666667,19.33333333,25.31666667,1565.3307,140.8333333,404.1666667,323.3333333,97,2914.664033,0,0,0.023,0.099,2.389,1,0.451,0.5,4.462
MLS Listing,Condo/Co-op,3640 224th Pl SE,Issaquah,WA,98029,357000,2,1.75,Providence Point,1262,0,1990,125,283,684,Active,NA,NA,http://www.redfin.com/WA/Issaquah/3640-224th-Pl-SE-98029/unit-1311/home/71537,NWMLS,1459843,47.5763275,-122.0399505,26.41666667,31.26666667,27.85,18.6,31.61666667,31.26666667,1421.764866,127.9166667,371.875,297.5,89.25,2992.306533,1,0.854,0,2,1.337,0.612,0.5,0.403,6.706
MLS Listing,Townhouse,15414 35th Ave W #5,Lynnwood,WA,98087,405000,3,2.5,Lynnwood,1788,217048,2002,128,227,328,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/15414-35th-Ave-W-98087/unit-5/home/2895891,NWMLS,1459179,47.8585158,-122.2821752,35.01666667,39.86666667,24.75,40.13333333,38.01666667,39.86666667,1644.06035,147.9166667,421.875,337.5,101.25,2980.602017,2,1,0.001,2,0.209,0.761,0.247,0.289,6.507
MLS Listing,Condo/Co-op,3302 Lake Washington Blvd N #4,Renton,WA,98056,421000,2,1.5,Kennydale,980,5808,1982,128,430,200,Active,NA,NA,http://www.redfin.com/WA/Renton/3302-Lake-Washington-Blvd-N-98056/unit-4/home/166733403,NWMLS,1458773,47.5209355,-122.2084006,7.733333333,13.53333333,19.23333333,22.31666667,13.88333333,13.53333333,1718.158845,154.5833333,438.5416667,350.8333333,105.25,2967.367178,1,0.5,0.003,1.988,3.9,0.952,0.496,0.5,9.339
MLS Listing,Single Family Residential,24514 11th Ave S,Des Moines,WA,98198,354950,2,1.75,Huntington Park,1200,3920,1976,128,296,100,Active,NA,NA,http://www.redfin.com/WA/Des-Moines/24514-11th-Ave-S-98198/home/202121,NWMLS,1456487,47.3814724,-122.3195538,23.26666667,17.88333333,28.83333333,38.75,17.96666667,23.26666667,1412.270996,127.0625,369.7395833,295.7916667,88.7375,2393.602246,1,0.854,1.073,2,2.742,0.561,0.275,0.5,9.005
MLS Listing,Condo/Co-op,1800 NE 40th St Unit D102,Renton,WA,98056,375000,2,1.75,Renton,1204,0,1999,129,311,462,Active,NA,NA,http://www.redfin.com/WA/Renton/1800-NE-40th-St-98056/unit-D102/home/30106,NWMLS,1458758,47.5283283,-122.1943309,9.4,14.25,18.43333333,21.5,14.61666667,14.25,1505.125673,135.4166667,390.625,312.5,93.75,2899.417339,1,0.854,0.033,2,3.856,0.968,0.498,0.5,9.709
MLS Listing,Condo/Co-op,530 W Olympic Pl #410,Seattle,WA,98119,359000,1,1,Queen Anne,652,25726,1949,129,551,535,Active,NA,NA,http://www.redfin.com/WA/Seattle/530-W-Olympic-Pl-98119/unit-410/home/53908,NWMLS,1456054,47.6273144,-122.3644362,32.46666667,26.65,13.21666667,34.53333333,22.93333333,32.46666667,1431.027178,128.75,373.9583333,299.1666667,89.75,2857.652178,0,0,0.065,0.082,1.138,1,0.354,0.493,3.132
MLS Listing,Single Family Residential,25409 180th Ave SE,Covington,WA,98042,399000,1,1,Covington,900,110206,1993,133,443,0,Active,NA,NA,http://www.redfin.com/WA/Covington/25409-180th-Ave-SE-98042/home/394498,NWMLS,1454709,47.3741879,-122.103004,24.98333333,24.76666667,39.3,18.51666667,29.93333333,24.98333333,1616.273415,145.4166667,415.625,332.5,99.75,2609.565081,0,0,0.471,1.707,2.448,0.086,0.5,0.428,5.64
MLS Listing,Townhouse,15630 8th Ave SW Unit B,Burien,WA,98166,368000,3,3.25,Gregory Heights,1787,56043,1981,136,206,444,Active,NA,NA,http://www.redfin.com/WA/Burien/15630-8th-Ave-SW-98166/unit-B/home/2841,NWMLS,1454600,47.4624071,-122.3434166,18.51666667,13.13333333,22.96666667,34,9.416666667,18.51666667,1472.707581,132.5,383.3333333,306.6666667,92,2831.207581,2,1,0.091,2,3.444,0.836,0.363,0.5,10.234
MLS Listing,Single Family Residential,6828 S 116th Pl,Seattle,WA,98178,449950,4,2,Skyway,1578,5987,1947,136,285,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/6828-S-116th-Pl-98178/home/198901,NWMLS,1453457,47.4992898,-122.2481024,11.88333333,11.58333333,18.13333333,28.98333333,13.63333333,11.88333333,1852.230808,166.6458333,468.6979167,374.9583333,112.4875,2975.020392,2,1,0.002,2,3.971,0.973,0.44,0.5,10.886
MLS Listing,Condo/Co-op,5803 24th Ave NW #41,Seattle,WA,98107,380000,1,1,Ballard,646,9191,2009,136,588,307,Active,NA,NA,http://www.redfin.com/WA/Seattle/5803-24th-Ave-NW-98107/unit-41/home/144393022,NWMLS,1454213,47.6711383,-122.3879283,38.83333333,34.6,22.03333333,43.6,32,38.83333333,1528.281452,137.5,395.8333333,316.6666667,95,2780.281452,0,0,0.154,0.065,0.299,0.87,0.18,0.397,1.965
MLS Listing,Condo/Co-op,12423 NE 145th Pl Unit B144,Kirkland,WA,98034,250000,2,1,Kingsgate,845,529406,1979,137,296,420,Active,NA,NA,http://www.redfin.com/WA/Kirkland/12423-NE-145th-Pl-98034/unit-B144/home/103952858,NWMLS,1447874,47.7337893,-122.1748372,26.38333333,31.23333333,23.66666667,31.48333333,31.6,31.23333333,926.2311831,83.33333333,260.4166667,208.3333333,62.5,1960.814516,1,0,2.581,1.346,1.342,0.808,0.405,0.403,7.885
MLS Listing,Townhouse,8121 Delridge Way SW Unit B,Seattle,WA,98106,389900,3,2.5,Delridge,1020,667,2004,137,382,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/8121-Delridge-Way-SW-98106/unit-B/home/2064331,NWMLS,1446008,47.5293815,-122.3609076,24.11666667,18.73333333,18.33333333,36.68333333,17.06666667,24.11666667,1574.129896,141.625,406.1458333,324.9166667,97.475,2544.292396,2,1,0.633,2,2.598,0.97,0.314,0.5,10.015
MLS Listing,Condo/Co-op,9500 Rainier Ave S #402,Seattle,WA,98118,299000,1,1,Rainier Beach,660,129007,1967,137,453,439,Active,NA,NA,http://www.redfin.com/WA/Seattle/9500-Rainier-Ave-S-98118/unit-402/home/23734,NWMLS,1451771,47.520977,-122.261252,15.11666667,14.48333333,18.65,32.21666667,14.13333333,15.11666667,1153.157823,103.75,311.4583333,249.1666667,74.75,2331.282823,0,0,1.276,0.109,3.793,0.964,0.393,0.5,7.035
MLS Listing,Single Family Residential,10627 Aqua Way S,Seattle,WA,98168,440000,4,2,White Center,2280,9580,1968,138,193,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/10627-Aqua-Way-S-98168/home/187233,NWMLS,1452603,47.508164,-122.326461,22.05,16.66666667,17.6,35.95,12.95,22.05,1806.150807,162.5,458.3333333,366.6666667,110,2903.650807,2,1,0.03,2,2.94,0.982,0.328,0.5,9.78
MLS Listing,Single Family Residential,9005 4th Ave S,Seattle,WA,98108,344900,2,1,South Park,700,5100,1946,139,493,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/9005-4th-Ave-S-98108/home/477514,NWMLS,1452162,47.5225425,-122.3299138,18.48333333,13.1,16.8,33.96666667,11.73333333,18.48333333,1365.72788,122.875,359.2708333,287.4166667,86.225,2221.51538,1,0,1.655,0.293,3.448,0.991,0.364,0.5,8.251
MLS Listing,Condo/Co-op,734 N 94th St Unit A-3,Seattle,WA,98103,379500,2,2,Greenwood,1100,15938,1987,142,345,441,Active,NA,NA,http://www.redfin.com/WA/Seattle/734-N-94th-St-98103/unit-A3/home/27029,NWMLS,1450348,47.6973248,-122.3484676,30.75,27.46666667,13.85,36.38333333,29.4,30.75,1525.965874,137.2916667,395.3125,316.25,94.875,2910.695041,1,1,0.026,2,1.425,1,0.32,0.435,7.206
MLS Listing,Single Family Residential,19861 Renton-Maple Valley Rd SE,Maple Valley,WA,98038,370000,2,1,Maple Valley,1140,17510,1959,143,325,0,Active,NA,NA,http://www.redfin.com/WA/Maple-Valley/19861-Renton-Maple-Valley-Rd-98038/home/423462,NWMLS,1449943,47.422827,-122.0506332,17.2,21.78333333,33.05,11.66666667,22.15,21.78333333,1481.969893,133.3333333,385.4166667,308.3333333,92.5,2401.553226,1,0,1.047,2,2.982,0.343,0.5,0.496,8.368
MLS Listing,Condo/Co-op,7711 175th Unit b110,Kenmore,WA,98082,347500,3,2,Kenmore,1174,210392,1995,146,296,532,Active,NA,NA,http://www.redfin.com/WA/Kenmore/7711-NE-175th-St-98028/unit-B110/home/12305080,NWMLS,1447992,47.7554351,-122.2384227,32.4,37.25,26.1,37.5,37.61666667,37.25,1377.768885,123.9583333,361.9791667,289.5833333,86.875,2772.164718,2,1,0.165,2,0.465,0.699,0.299,0.297,6.925
MLS Listing,Condo/Co-op,18523 68th Ave NE #201,Kenmore,WA,98028,340200,3,2,Kenmore,1447,10500,1989,146,235,290,Active,NA,NA,http://www.redfin.com/WA/Kenmore/18523-68th-Ave-NE-98028/unit-201/home/5191,NWMLS,1447446,47.7631239,-122.2500059,32.68333333,37.53333333,24.08333333,37.8,37.9,37.53333333,1343.961447,120.9166667,354.375,283.5,85.05,2477.803113,2,1,0.816,2,0.433,0.79,0.293,0.291,7.623
MLS Listing,Single Family Residential,11216 SE 240th Pl,Kent,WA,98030,450000,4,2.5,East Hill,1790,6028,2000,149,251,0,Active,NA,NA,http://www.redfin.com/WA/Kent/11216-SE-240th-Pl-98030/home/401646,NWMLS,1446736,47.3866096,-122.1913249,22.03333333,17.83333333,31.03333333,29.16666667,20.11666667,22.03333333,1852.462366,166.6666667,468.75,375,112.5,2975.379033,2,1,0.002,2,2.942,0.446,0.438,0.5,9.328
MLS Listing,Single Family Residential,16809 Connelly Rd,Snohomish,WA,98296,195000,1,1,Clearview,1001,71874,1957,149,195,0,Active,NA,NA,http://www.redfin.com/WA/Snohomish/16809-Connelly-Rd-98296/home/2670101,NWMLS,1445232,47.84386,-122.09002,35.96666667,40.81666667,33.25,41.06666667,41.18333333,40.81666667,671.5176078,0,203.125,162.5,48.75,1085.892608,0,0,4,2,0.139,0.333,0.229,0.227,6.928
MLS Listing,Condo/Co-op,9508 Ravenna Ave NE #107,Seattle,WA,98115,315000,2,1,Wedgwood,941,0,1979,150,335,419,Active,NA,NA,http://www.redfin.com/WA/Seattle/9508-Ravenna-Ave-NE-98115/unit-107/home/163759683,NWMLS,1446003,47.697845,-122.3042354,29.63333333,25.33333333,12.73333333,35.25,25,29.63333333,1227.256318,110.4166667,328.125,262.5,78.75,2426.047984,1,0,0.971,1.895,1.619,1,0.341,0.481,7.307
MLS Listing,Condo/Co-op,1519 3rd Ave #406,Seattle,WA,98101,338000,1,1.75,Downtown,635,6485,1913,153,532,597,Active,NA,NA,http://www.redfin.com/WA/Seattle/1519-3rd-Ave-98101/unit-406/home/72236,NWMLS,1442951,47.6101517,-122.3386269,26.28333333,20.63333333,4.45,29.46666667,20.28333333,26.28333333,1333.772904,120,352.0833333,281.6666667,84.5,2769.022904,0,0.854,0.169,0.038,2.218,1,0.434,0.5,5.213
MLS Listing,Condo/Co-op,560 225th Ln NE Unit B101,Sammamish,WA,98074,289000,1,1,Sammamish,640,369484,1999,153,452,244,Active,NA,NA,http://www.redfin.com/WA/Sammamish/560-225th-Ln-NE-98074/unit-B101/home/2088632,NWMLS,1442325,47.613821,-122.039295,31.93333333,36.78333333,30.25,24.11666667,37.13333333,36.78333333,1106.846264,99.58333333,301.0416667,240.8333333,72.25,2064.554597,0,0,2.217,0.049,0.52,0.487,0.487,0.306,4.066
MLS Listing,Townhouse,17827 80th Ave NE Unit A201,Kenmore,WA,98028,356950,3,2.5,Kenmore,1357,64646,1998,153,263,415,Active,NA,NA,http://www.redfin.com/WA/Kenmore/17827-80th-Ave-NE-98028/unit-A201/home/42429,NWMLS,1443515,47.7579027,-122.2348492,30.51666667,35.36666667,26.31666667,35.61666667,35.71666667,35.36666667,1421.533308,127.8958333,371.8229167,297.4583333,89.2375,2722.947892,2,1,0.242,2,0.702,0.688,0.334,0.333,7.299
MLS Listing,Condo/Co-op,12332 31st Ave NE #103,Seattle,WA,98125,369550,1,1.5,Seattle,987,0,2004,155,374,569,Active,NA,NA,http://www.redfin.com/WA/Seattle/12332-31st-Ave-NE-98125/unit-103/home/2069820,NWMLS,1422258,47.7182571,-122.2948051,33.25,28.96666667,16.35,38.88333333,28.61666667,33.25,1479.885873,133.1458333,384.9479167,307.9583333,92.3875,2967.325456,0,0.5,0.003,1.995,1.013,0.995,0.272,0.445,5.223
MLS Listing,Condo/Co-op,10923 Glen Acres Dr S Unit C,Seattle,WA,98168,225000,2,1.75,Glen Acres,1245,179200,1967,163,181,835,Active,NA,NA,http://www.redfin.com/WA/Burien/10923-Glen-Acres-Dr-S-98168/unit-C/home/53821,NWMLS,1436000,47.5060382,-122.3219409,23.41666667,14,17.66666667,34.86666667,11.26666667,23.41666667,810.4522853,0,234.375,187.5,56.25,2123.577285,1,0.854,2.005,2,2.717,0.981,0.348,0.5,10.405
MLS Listing,Single Family Residential,3577 NE 180th St,Lake Forest Park,WA,98155,449000,2,1,Lake Forest Park,670,13125,1946,163,670,0,Active,NA,NA,http://www.redfin.com/WA/Lake-Forest-Park/3577-NE-180th-St-98155/home/92436,NWMLS,1435854,47.7568371,-122.2893051,36.71666667,34.23333333,20.6,41.81666667,33.88333333,36.71666667,1847.83121,166.25,467.7083333,374.1666667,112.25,2968.20621,1,0,0.003,0.147,0.528,0.916,0.214,0.366,3.174
MLS Listing,Single Family Residential,8540 S 116th St,Seattle,WA,98178,395850,3,1,Bryn Mawr,1130,6000,1913,164,350,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/8540-S-116th-St-98178/home/197667,NWMLS,1429809,47.4992023,-122.2237828,9.516666667,12.4,20.73333333,26.61666667,14.75,12.4,1601.685273,144.1041667,412.34375,329.875,98.9625,2586.97069,2,0,0.525,2,3.954,0.913,0.467,0.5,10.359
MLS Listing,Single Family Residential,19718 S Danvers Rd,Lynnwood,WA,98036,439500,3,1.75,Alderwood Manor,1224,11761,1980,164,359,0,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/19718-S-Danvers-Rd-98036/home/2648942,NWMLS,1437368,47.8188358,-122.2421345,35.15,40,25.93333333,40.26666667,40.36666667,40,1803.835229,162.2916667,457.8125,366.25,109.875,2900.064396,2,0.854,0.032,2,0.198,0.707,0.245,0.243,6.279
MLS Listing,Townhouse,18910 Bothell Everett Hwy Unit D1,Bothell,WA,98102,279000,3,2.5,North Bothell,1106,0,1988,178,252,408,Active,NA,NA,http://www.redfin.com/WA/Bothell/18910-Bothell-Everett-Hwy-98012/unit-D1/home/2826759,NWMLS,1427787,47.8260856,-122.2084745,32.4,37.25,29.68333333,37.51666667,37.61666667,37.25,1060.534705,95.41666667,290.625,232.5,69.75,2156.826371,2,1,1.886,2,0.465,0.517,0.298,0.297,8.463
MLS Listing,Condo/Co-op,2503 NE 4th St #433,Renton,WA,98056,262500,2,1.5,Highlands,1008,0,1979,178,260,493,Active,NA,NA,http://www.redfin.com/WA/Renton/2503-NE-4th-St-98056/unit-433/home/1166,NWMLS,1428821,47.4881437,-122.184066,5.833333333,12.43333333,23.31666667,19.18333333,12.78333333,12.43333333,984.1206321,88.54166667,273.4375,218.75,65.625,2123.474799,1,0.5,2.005,2,3.952,0.822,0.5,0.5,11.279
MLS Listing,Condo/Co-op,710 240 th Way SE Unit G 103,Sammamish,WA,98074,274900,1,1,Sammamish,715,0,2000,186,384,319,Active,NA,NA,http://www.redfin.com/WA/Sammamish/710-240th-Way-SE-98074/unit-G103/home/12601,NWMLS,1426078,47.6047516,-122.0163055,31.03333333,35.88333333,32.48333333,23.23333333,36.25,35.88333333,1041.546965,93.70833333,286.3541667,229.0833333,68.725,2038.417799,0,0,2.31,0.381,0.633,0.371,0.492,0.323,4.51
MLS Listing,Condo/Co-op,4308 NE Sunset Blvd Unit U-3,Renton,WA,98059,259500,3,1,Highlands,982,0,1976,187,264,486,Active,NA,NA,http://www.redfin.com/WA/Renton/4308-NE-Sunset-Blvd-98059/unit-U-3/home/146318602,NWMLS,1425316,47.505293,-122.162098,10.66666667,15.9,24.88333333,17.35,16.26666667,15.9,970.2271643,87.29166667,270.3125,216.25,64.875,2094.956331,2,0,2.108,1.99,3.726,0.755,0.5,0.5,11.579
MLS Listing,Single Family Residential,906 SW Kenyon St,Seattle,WA,98106,414000,4,1,Highland Park,1200,3095,1922,190,345,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/906-SW-Kenyon-St-98106/home/2084319,NWMLS,1424549,47.5321279,-122.3472465,19.95,14.56666667,16.88333333,35.23333333,12.88333333,19.95,1685.740753,151.6666667,431.25,345,103.5,2717.15742,2,0,0.252,2,3.254,0.99,0.341,0.5,9.337
MLS Listing,Condo/Co-op,2530 15th Ave W #303,Seattle,WA,98119,299000,1,1,Queen Anne,682,13870,2000,191,438,459,Active,NA,NA,http://www.redfin.com/WA/Seattle/2530-15th-Ave-W-98119/unit-303/home/12912,NWMLS,1411893,47.641703,-122.3757834,35.73333333,29.93333333,14.56666667,37.8,26.21666667,35.73333333,1153.157823,103.75,311.4583333,249.1666667,74.75,2351.282823,0,0,1.21,0.2,0.653,1,0.293,0.471,3.827
MLS Listing,Condo/Co-op,15400 SE 155th Pl #99,Renton,WA,98058,280000,3,2,Renton,1510,3910,2002,193,185,77,Active,NA,NA,http://www.redfin.com/WA/Renton/15400-SE-155th-Pl-98058/unit-99/home/69775,NWMLS,1419982,47.462419,-122.1336996,12.21666667,16.8,28.06666667,18.13333333,17.16666667,16.8,1065.165861,95.83333333,291.6666667,233.3333333,70,1832.999194,2,1,3.001,2,3.639,0.601,0.5,0.5,13.241
MLS Listing,Townhouse,9231 17th Ave SW Unit B,Seattle,WA,98106,349950,2,1.5,West Seattle,1210,983,2007,200,289,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/9231-17th-Ave-SW-98106/unit-B/home/12304258,NWMLS,1419587,47.5201292,-122.356729,24,18.61666667,19.71666667,38.06666667,14.66666667,24,1389.115217,124.9791667,364.53125,291.625,87.4875,2257.738134,1,0.5,1.528,2,2.618,0.94,0.288,0.5,9.374
MLS Listing,Single Family Residential,9348 54th Ave S,Seattle,WA,98118,439000,4,1,Rainier Beach,2310,5500,1907,209,190,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/9348-54th-Ave-S-98118/home/176689,NWMLS,1415670,47.5175657,-122.2648343,14.6,12.48333333,16.63333333,31.7,12.13333333,14.6,1801.519651,162.0833333,457.2916667,365.8333333,109.75,2896.477985,2,0,0.034,2,3.832,0.993,0.402,0.5,9.761
MLS Listing,Condo/Co-op,5810 Cowen Pl NE #306,Seattle,WA,98105,335000,2,1,Ravenna,860,0,1928,212,390,592,Active,NA,NA,http://www.redfin.com/WA/Seattle/5810-Cowen-Pl-NE-98105/unit-306/home/160518617,NWMLS,1401096,47.6713619,-122.3123708,28.16666667,24.88333333,11.26666667,33.8,24.55,28.16666667,1319.879436,118.75,348.9583333,279.1666667,83.75,2742.504436,1,0,0.21,1.454,1.88,1,0.367,0.484,6.395
